MAE,RMSE,R2,MAPE,TrainingTime_sec,InferenceTime_sec,Fold
0.00024939435702992174,0.00032071374465886813,0.997145178242171,1.1915940459429806,4.237236300017685,0.021575399907305837,1
0.00027225740898717006,0.0003599017382544365,0.9965292118157955,1.2926639466749466,4.1047122000018135,0.021481300005689263,2
0.0002914796875500492,0.0003894625495158335,0.9959241743830287,1.3691371221489352,4.180782000068575,0.016245299950242043,3
0.0002577389643496865,0.00033784972890537533,0.9969345743294007,1.221172271164479,4.033484100014903,0.02052180003374815,4
0.0002641968148999908,0.0003489349243802944,0.9967467052732181,1.2369037064915123,4.119334999937564,0.020931600010953844,5
