MAE,RMSE,R2,MAPE,TrainingTime_sec,InferenceTime_sec,Fold
541.2649846934128,704.2566392448873,0.9983152982361043,1.2611143153839837,6.075556099996902,0.01419690006878227,1
555.8363397005437,719.3666081997065,0.9982149847372574,1.319697613029176,5.775642700027674,0.011724799987860024,2
588.3233815939283,761.8982722033504,0.9979253345348231,1.3837608230016463,5.717835400020704,0.009563000057823956,3
548.7990003337546,715.7558701944715,0.9981897141987224,1.3084959962072014,5.42502309998963,0.009871000074781477,4
557.3913162021344,728.5420363381184,0.9981343211791717,1.312780431349256,5.458737000008114,0.010476800031028688,5
