MAE,RMSE,R2,MAPE,TrainingTime_sec,InferenceTime_sec,Fold
0.014884438439078553,0.019903271554532195,0.8497521901874592,1.6384470043472363,4.97123890009243,0.0232626999495551,1
0.015740189476246266,0.02108278243942417,0.8249883156228734,1.725835703112815,5.033285000012256,0.02257979998830706,2
0.017167726587532076,0.02226935870933247,0.8025216469365368,1.8766241850577736,4.989783800090663,0.020699799992144108,3
0.017020615147734383,0.02362153310647805,0.8056268346177378,1.8954486931399208,5.13286670006346,0.01719699997920543,4
0.01612969274017597,0.02099423164602654,0.8086091537421721,1.7519605616597778,4.818881700048223,0.020049899932928383,5
