MAE,RMSE,R2,MAPE,TrainingTime_sec,InferenceTime_sec,Fold
412.05643865065974,538.4912107206633,0.9990150405098804,0.9224237942787258,14.360396699979901,0.07812730001751333,1
435.9919431810224,580.199150373435,0.9988388306561916,0.9961133377571316,14.379314300022088,0.07984429993666708,2
467.55939901473306,627.4697707781863,0.9985928521994566,1.065933628713411,14.831980399903841,0.07173080008942634,3
420.2538979329347,554.4714017122363,0.9989136353872293,0.9623356528282717,14.020774899981916,0.07967949996236712,4
432.58116996153655,573.9308497453663,0.9988421646905543,0.963569410631257,14.669337300001644,0.07458000001497567,5
