MAE,RMSE,R2,MAPE,TrainingTime_sec,InferenceTime_sec,Fold
0.014278962475136017,0.018509834471649843,0.9194391434249738,1.5938607238040938,4.030172300059348,0.015075000002980232,1
0.014750535425531121,0.01921435819495004,0.9129119059820054,1.6461133019597496,4.035528899985366,0.01985059992875904,2
0.015899071932519125,0.020590077660127628,0.9153231272856945,1.8020071424469268,4.011735400068574,0.01774979999754578,3
0.014616306039119524,0.01907370938499321,0.9146174642399039,1.6296951351966058,3.7584894000319764,0.01827100000809878,4
0.015928564151620885,0.020709353899525672,0.9119671396321635,1.8080382023418373,3.8139405000256374,0.017855600104667246,5
