MAE,RMSE,R2,MAPE,TrainingTime_sec,InferenceTime_sec,Fold
0.0004129307815745313,0.0005323221342234209,0.992135105484764,2.0963783856981424,0.8970006000017747,0.014074200065806508,1
0.0004538879025455286,0.0005898700884286294,0.9906766289132036,2.290830525715493,1.0303262000670657,0.01243489992339164,2
0.00047393942089302106,0.0006178705903605287,0.9897416092534205,2.306146884665934,0.9776188000105321,0.013789899996481836,3
0.0004342708050701375,0.000566292521212136,0.9913875781788072,2.176433906348987,0.9691792000085115,0.018805100000463426,4
0.0004513824997756391,0.0005889347161259649,0.9907323667003561,2.238499359980619,0.9187860999954864,0.011869599926285446,5
