MAE,RMSE,R2,MAPE,TrainingTime_sec,InferenceTime_sec,Fold
0.012889583395053633,0.016356541382934214,0.9370925677100663,1.4408526040096983,13.559495100053027,0.06596699997317046,1
0.013032272533914261,0.01641008122695007,0.9364773683257949,1.453264223430733,13.773464699974284,0.06389789993409067,2
0.01369325521347217,0.01739637435775615,0.9395541720619319,1.549358030195829,14.496809500036761,0.06355359998997301,3
0.012666077433367893,0.01605301328316103,0.9395199897237578,1.412740900268743,14.782752500032075,0.06529529998078942,4
0.013484346109651511,0.017219362315991252,0.9391380529232157,1.5292336791752594,14.810039300005883,0.0786892999894917,5
