MAE,RMSE,R2,MAPE,TrainingTime_sec,InferenceTime_sec,Fold
0.013373532168873329,0.01717623608952126,0.8649333997347501,1.4400664157555587,5.614641000051051,0.009286399930715561,1
0.013857858655067579,0.017743281378054802,0.8575618035917256,1.493276189994397,5.228920900030062,0.009274899959564209,2
0.013940172440614011,0.01796086986948884,0.8662879498599643,1.512367919499786,5.279767600004561,0.008738000062294304,3
0.013799602887582753,0.01783585095471189,0.8581565619336986,1.4909809592961192,5.26497549994383,0.00823040003888309,4
0.013613595746180436,0.01752958868021542,0.8679112243853461,1.4708876138743623,5.196080099907704,0.008195800008252263,5
