MAE,RMSE,R2,MAPE,TrainingTime_sec,InferenceTime_sec,Fold
0.019542432312750446,0.024828517412374358,0.8550492122876726,2.1779374246401377,3.7318779999623075,0.008608700009062886,1
0.019617037446489516,0.024938824227849793,0.8532902526465186,2.184327012646956,3.73437570000533,0.004712900030426681,2
0.020457584770241805,0.02633225179148649,0.8615079514341715,2.3156631086068056,3.6367997999768704,0.004249099991284311,3
0.019354352734671718,0.024710086381082866,0.8566996492557211,2.155416183351221,3.6123570000054315,0.004418800002895296,4
0.020486918890432287,0.026233349009773064,0.8587400045325125,2.3217978133298365,4.530482699978165,0.007266300031915307,5
