MAE,RMSE,R2,MAPE,TrainingTime_sec,InferenceTime_sec,Fold
0.010431065663417522,0.013108866927351848,0.6890610902436387,1.0867285320781463,1.8785178000107408,0.021704899962060153,1
0.010747992420148348,0.013999133958805017,0.7209370815114857,1.1284737175207136,1.5234603999415413,0.020888400031253695,2
0.011138853758018883,0.015078469328141948,0.7107534077328543,1.1759977112319036,1.479793299920857,0.02076800004579127,3
0.010303487213263822,0.013217288317124029,0.708901184155417,1.0745303726250208,1.4011506999377161,0.022198399994522333,4
0.010462021234764803,0.013648926717352353,0.7380029860003381,1.0987410082712625,1.4478697000304237,0.02196449995972216,5
